ScanTime,CowTag,InOrOut,Tray(IfApplicable)
2025-01-30 20:51:53,000000000840003209882031,In,0
2025-01-30 20:52:02,000000000840003209882031,Out,0
2025-01-30 20:52:02,000000000840003209882031,In,0
2025-01-30 20:52:18,000000000840003209882031,Out,0
2025-01-30 20:52:20,000000000840003209882031,In,0
2025-01-30 20:52:30,000000000840003209882031,Out,0
2025-01-30 20:53:20,000000000840003209882031,In,0
2025-01-30 20:53:27,000000000840003209882031,Out,0
2025-01-30 20:54:27,000000000840003209882031,Out,0
2025-01-30 20:54:58,000000000840003267804612,In,0
2025-01-30 20:55:42,000000000840003267804612,Out,0
2025-01-30 20:55:50,000000000840003267804612,In,0
2025-01-30 20:56:09,000000000840003267804612,Out,0
2025-01-30 20:56:16,000000000840003267804612,In,0
2025-01-30 20:56:30,000000000840003267804612,Out,0
2025-01-30 20:56:35,000000000840003267804612,In,0
2025-01-30 20:56:57,000000000840003267804612,Out,0
2025-01-30 20:57:05,000000000840003267804612,In,0
2025-01-30 20:57:11,000000000840003267804612,Out,0
2025-01-30 20:57:11,000000000840003267804612,In,0
2025-01-30 20:57:22,000000000840003267804612,Out,0
2025-01-30 20:57:27,000000000840003267804612,In,0
2025-01-30 20:57:44,000000000840003267804612,Out,0
2025-01-30 20:57:55,000000000840003267804612,In,0
2025-01-30 20:58:08,000000000840003267804612,Out,0
2025-01-30 20:58:08,000000000840003267804612,In,0
2025-01-30 20:58:12,000000000840003267804612,Out,0
2025-01-30 20:58:19,000000000840003267804612,In,0
2025-01-30 20:58:46,000000000840003267804612,Out,0
2025-01-30 20:58:48,000000000840003267804612,In,0
2025-01-30 21:00:21,000000000840003267804612,Out,0
2025-01-30 21:00:21,000000000840003267804612,In,0
2025-01-30 21:01:09,000000000840003267804612,Out,0
2025-01-30 21:01:21,000000000840003267804592,In,0
2025-01-30 21:03:19,000000000840003267804592,Out,0
2025-01-30 21:03:54,000000000840003267804592,In,0
2025-01-30 21:03:59,000000000840003267804592,Out,0
2025-01-30 21:04:01,000000000840003267804592,In,0
2025-01-30 21:04:05,000000000840003267804592,Out,0
2025-01-30 21:04:05,000000000840003267804592,In,0
2025-01-30 21:06:29,000000000840003267804592,Out,0
2025-01-30 21:06:46,000000000840003229291852,In,0
2025-01-30 21:06:55,000000000840003229291852,Out,0
2025-01-30 21:06:55,000000000840003229291852,In,0
2025-01-30 21:07:06,000000000840003229291852,Out,0
2025-01-30 21:07:17,000000000840003229291852,In,0
2025-01-30 21:07:34,000000000840003229291852,Out,0
2025-01-30 21:07:49,000000000840003229291852,In,0
2025-01-30 21:08:02,000000000840003229291852,Out,0
2025-01-30 21:08:02,000000000840003229291852,In,0
2025-01-30 21:08:12,000000000840003229291852,Out,0
2025-01-30 21:08:12,000000000840003229291852,In,0
2025-01-30 21:08:29,000000000840003229291852,Out,0
2025-01-30 21:08:31,000000000840003229291852,In,0
2025-01-30 21:08:50,000000000840003229291852,Out,0
2025-01-30 21:08:52,000000000840003229291852,In,0
2025-01-30 21:08:56,000000000840003229291852,Out,0
2025-01-30 21:09:03,000000000840003229291852,In,0
2025-01-30 21:09:35,000000000840003229291852,Out,0
2025-01-30 21:09:38,000000000840003229291852,In,0
2025-01-30 21:09:43,000000000840003229291852,Out,0
2025-01-30 21:09:46,000000000840003229291852,In,0
2025-01-30 21:09:50,000000000840003229291852,Out,0
2025-01-30 21:09:52,000000000840003229291852,In,0
2025-01-30 21:10:35,000000000840003229291852,Out,0
2025-01-30 21:11:16,000000000840003209882141,In,0
2025-01-30 21:14:43,000000000840003209882141,Out,0
2025-01-30 21:14:45,000000000840003209882141,In,0
2025-01-30 21:15:16,000000000840003209882141,Out,0
2025-01-30 21:15:21,000000000840003209882141,In,0
2025-01-30 21:16:31,000000000840003209882141,Out,0
2025-01-30 21:17:27,000000000840003209882141,In,0
2025-01-30 21:17:36,000000000840003209882141,Out,0
2025-01-30 21:18:36,000000000840003209882141,Out,0
2025-01-30 21:18:54,000000000840003267804596,In,0
2025-01-30 21:19:01,000000000840003267804596,Out,0
2025-01-30 21:19:01,000000000840003267804596,In,0
2025-01-30 21:19:09,000000000840003267804596,Out,0
2025-01-30 21:19:12,000000000840003267804596,In,0
2025-01-30 21:20:13,000000000840003267804596,Out,0
2025-01-30 21:20:18,000000000840003229291852,In,0
2025-01-30 21:20:23,000000000840003229291852,Out,0
2025-01-30 21:20:31,000000000840003267804596,In,0
2025-01-30 21:20:40,000000000840003267804596,Out,0
2025-01-30 21:20:42,000000000840003267804596,In,0
2025-01-30 21:20:46,000000000840003267804596,Out,0
2025-01-30 21:21:05,000000000840003220323494,In,0
2025-01-30 21:21:14,000000000840003220323494,Out,0
2025-01-30 21:21:16,000000000840003220323494,In,0
2025-01-30 21:21:20,000000000840003220323494,Out,0
2025-01-30 21:21:20,000000000840003220323494,In,0
2025-01-30 21:21:35,000000000840003220323494,Out,0
2025-01-30 21:21:35,000000000840003220323494,In,0
2025-01-30 21:21:46,000000000840003220323494,Out,0
2025-01-30 21:22:05,000000000840003220323494,In,0
2025-01-30 21:22:21,000000000840003220323494,Out,0
2025-01-30 21:22:25,000000000840003220323494,In,0
2025-01-30 21:22:37,000000000840003220323494,Out,0
2025-01-30 21:22:49,000000000840003207277855,In,0
2025-01-30 21:22:56,000000000840003207277855,Out,0
2025-01-30 21:22:58,000000000840003207277855,In,0
2025-01-30 21:23:12,000000000840003207277855,Out,0
2025-01-30 21:23:25,000000000840003220323494,In,0
2025-01-30 21:23:42,000000000840003220323494,Out,0
2025-01-30 21:23:42,000000000840003220323494,In,0
2025-01-30 21:23:54,000000000840003220323494,Out,0
2025-01-30 21:24:03,000000000840003229291812,In,0
2025-01-30 21:25:35,000000000840003229291812,Out,0
2025-01-30 21:25:35,000000000840003229291812,In,0
2025-01-30 21:25:47,000000000840003229291812,Out,0
2025-01-30 21:25:47,000000000840003229291812,In,0
2025-01-30 21:26:00,000000000840003229291812,Out,0
2025-01-30 21:26:06,000000000840003209882104,In,0
2025-01-30 21:26:20,000000000840003209882104,Out,0
2025-01-30 21:26:25,000000000840003209882104,In,0
2025-01-30 21:26:30,000000000840003209882104,Out,0
2025-01-30 21:26:30,000000000840003209882104,In,0
2025-01-30 21:26:56,000000000840003209882104,Out,0
2025-01-30 21:26:59,000000000840003209882104,In,0
2025-01-30 21:27:13,000000000840003209882104,Out,0
2025-01-30 21:27:52,000000000840003220323494,In,0
2025-01-30 21:28:01,000000000840003220323494,Out,0
2025-01-30 21:28:25,000000000840003220323494,In,0
2025-01-30 21:28:30,000000000840003220323494,Out,0
2025-01-30 21:28:30,000000000840003220323494,In,0
2025-01-30 21:28:46,000000000840003220323494,Out,0
2025-01-30 21:29:46,000000000840003220323494,Out,0
2025-01-30 21:29:59,000000000840003229291770,In,0
2025-01-30 21:30:41,000000000840003229291770,Out,0
2025-01-30 21:30:41,000000000840003229291770,In,0
2025-01-30 21:30:49,000000000840003229291770,Out,0
2025-01-30 21:30:51,000000000840003229291770,In,0
2025-01-30 21:30:56,000000000840003229291770,Out,0
2025-01-30 21:30:56,000000000840003229291770,In,0
2025-01-30 21:31:00,000000000840003229291770,Out,0
2025-01-30 21:31:07,000000000840003209882139,In,0
2025-01-30 21:31:12,000000000840003209882139,Out,0
2025-01-30 21:32:12,000000000840003209882139,Out,0
2025-01-30 21:32:29,000000000840003209882139,In,0
2025-01-30 21:32:33,000000000840003209882139,Out,0
2025-01-30 21:32:35,000000000840003209882139,In,0
2025-01-30 21:32:41,000000000840003209882139,Out,0
2025-01-30 21:32:44,000000000840003209882139,In,0
2025-01-30 21:33:14,000000000840003209882139,Out,0
2025-01-30 21:33:14,000000000840003209882139,In,0
2025-01-30 21:33:42,000000000840003209882139,Out,0
2025-01-30 21:33:51,000000000840003209882139,In,0
2025-01-30 21:34:18,000000000840003209882139,Out,0
2025-01-30 21:34:20,000000000840003209882139,In,0
2025-01-30 21:34:43,000000000840003209882139,Out,0
2025-01-30 21:34:43,000000000840003209882139,In,0
2025-01-30 21:34:48,000000000840003209882139,Out,0
2025-01-30 21:34:53,000000000840003209882139,In,0
2025-01-30 21:35:35,000000000840003209882139,Out,0
2025-01-30 21:36:35,000000000840003209882139,Out,0
2025-01-30 21:40:07,000000000840003267804624,In,0
2025-01-30 21:40:18,000000000840003267804624,Out,0
2025-01-30 21:40:38,000000000840003267804624,In,0
2025-01-30 21:40:44,000000000840003267804624,Out,0
2025-01-30 21:40:51,000000000840003229291862,In,0
2025-01-30 21:41:01,000000000840003229291862,Out,0
2025-01-30 21:41:26,000000000840003220323494,In,0
2025-01-30 21:41:36,000000000840003220323494,Out,0
2025-01-30 21:41:51,000000000840003220323494,In,0
2025-01-30 21:41:55,000000000840003220323494,Out,0
2025-01-30 21:42:36,000000000840003229291802,In,0
2025-01-30 21:43:02,000000000840003229291802,Out,0
2025-01-30 21:44:02,000000000840003229291802,Out,0
2025-01-30 21:44:48,000000000840003267804590,In,0
2025-01-30 21:45:05,000000000840003267804590,Out,0
2025-01-30 21:45:10,000000000840003267804590,In,0
2025-01-30 21:45:14,000000000840003267804590,Out,0
2025-01-30 21:45:20,000000000840003267804590,In,0
2025-01-30 21:45:24,000000000840003267804590,Out,0
2025-01-30 21:45:27,000000000840003267804590,In,0
2025-01-30 21:46:38,000000000840003267804590,Out,0
2025-01-30 21:46:40,000000000840003267804590,In,0
2025-01-30 21:48:22,000000000840003267804590,Out,0
2025-01-30 21:48:22,000000000840003267804590,In,0
2025-01-30 21:48:26,000000000840003267804590,Out,0
2025-01-30 21:48:26,000000000840003267804590,In,0
2025-01-30 21:48:30,000000000840003267804590,Out,0
2025-01-30 21:48:30,000000000840003267804590,In,0
2025-01-30 21:48:36,000000000840003267804590,Out,0
2025-01-30 21:48:43,000000000840003267804590,In,0
2025-01-30 21:48:53,000000000840003267804590,Out,0
2025-01-30 21:48:56,000000000840003267804590,In,0
2025-01-30 21:49:04,000000000840003267804590,Out,0
2025-01-30 21:49:12,000000000840003267804590,In,0
2025-01-30 21:49:38,000000000840003267804590,Out,0
2025-01-30 21:49:40,000000000840003267804590,In,0
2025-01-30 21:49:53,000000000840003267804590,Out,0
2025-01-30 21:49:58,000000000840003267804590,In,0
2025-01-30 21:50:21,000000000840003267804590,Out,0
2025-01-30 21:50:25,000000000840003229291812,In,0
2025-01-30 21:50:30,000000000840003229291812,Out,0
2025-01-30 21:50:30,000000000840003229291812,In,0
2025-01-30 21:50:40,000000000840003229291812,Out,0
2025-01-30 21:50:40,000000000840003229291812,In,0
2025-01-30 21:50:53,000000000840003229291812,Out,0
2025-01-30 21:51:02,000000000840003229291812,In,0
2025-01-30 21:51:11,000000000840003229291812,Out,0
2025-01-30 21:51:16,000000000840003229291812,In,0
2025-01-30 21:51:34,000000000840003229291812,Out,0
2025-01-30 21:51:37,000000000840003229291812,In,0
2025-01-30 21:51:41,000000000840003229291812,Out,0
2025-01-30 21:51:46,000000000840003229291812,In,0
2025-01-30 21:52:17,000000000840003229291812,Out,0
2025-01-30 21:52:19,000000000840003229291812,In,0
2025-01-30 21:52:35,000000000840003229291812,Out,0
2025-01-30 21:52:39,000000000840003229291812,In,0
2025-01-30 21:52:46,000000000840003229291812,Out,0
2025-01-30 21:52:51,000000000840003229291812,In,0
2025-01-30 21:53:07,000000000840003229291812,Out,0
2025-01-30 21:53:11,000000000840003229291812,In,0
2025-01-30 21:53:17,000000000840003229291812,Out,0
2025-01-30 21:53:52,000000000840003229291812,In,0
2025-01-30 21:53:56,000000000840003229291812,Out,0
2025-01-30 21:54:13,000000000840003229291812,In,0
2025-01-30 21:54:17,000000000840003229291812,Out,0
2025-01-30 21:55:17,000000000840003229291812,Out,0
2025-01-30 21:57:50,000000000840003267804590,In,0
2025-01-30 21:58:15,000000000840003267804590,Out,0
2025-01-30 21:58:15,000000000840003267804590,In,0
2025-01-30 21:58:53,000000000840003267804590,Out,0
2025-01-30 21:59:53,000000000840003267804590,Out,0
2025-01-30 22:03:04,000000000840003267804590,In,0
2025-01-30 22:03:09,000000000840003267804590,Out,0
2025-01-30 22:03:17,000000000840003209882138,In,0
2025-01-30 22:03:21,000000000840003209882138,Out,0
2025-01-30 22:03:26,000000000840003209882138,In,0
2025-01-30 22:03:40,000000000840003209882138,Out,0
2025-01-30 22:03:53,000000000840003209882138,In,0
2025-01-30 22:03:57,000000000840003209882138,Out,0
2025-01-30 22:04:29,000000000840003209882138,In,0
2025-01-30 22:04:54,000000000840003209882138,Out,0
2025-01-30 22:05:03,000000000840003209882138,In,0
2025-01-30 22:05:07,000000000840003209882138,Out,0
2025-01-30 22:06:07,000000000840003209882138,Out,0
2025-01-30 22:06:12,000000000840003229291794,In,0
2025-01-30 22:06:20,000000000840003229291794,Out,0
2025-01-30 22:06:22,000000000840003229291794,In,0
2025-01-30 22:06:39,000000000840003229291794,Out,0
2025-01-30 22:06:39,000000000840003229291794,In,0
2025-01-30 22:06:43,000000000840003229291794,Out,0
2025-01-30 22:07:15,000000000840003229291794,In,0
2025-01-30 22:07:23,000000000840003229291794,Out,0
2025-01-30 22:07:54,000000000840003229291794,In,0
2025-01-30 22:08:54,000000000840003229291794,Out,0
2025-01-30 22:09:33,000000000840003229291794,In,0
2025-01-30 22:10:16,000000000840003229291794,Out,0
2025-01-30 22:11:16,000000000840003229291794,Out,0
2025-01-30 22:11:44,000000000840003267804624,In,0
2025-01-30 22:11:55,000000000840003267804624,Out,0
2025-01-30 22:11:57,000000000840003267804624,In,0
2025-01-30 22:12:07,000000000840003267804624,Out,0
2025-01-30 22:12:09,000000000840003267804624,In,0
2025-01-30 22:12:15,000000000840003267804624,Out,0
2025-01-30 22:12:33,000000000840003229291812,In,0
2025-01-30 22:12:40,000000000840003229291812,Out,0
2025-01-30 22:12:46,000000000840003229291812,In,0
2025-01-30 22:12:52,000000000840003229291812,Out,0
2025-01-30 22:13:57,000000000840003229291812,Out,0
2025-01-30 22:14:11,000000000840003229291812,In,0
2025-01-30 22:14:15,000000000840003229291812,Out,0
2025-01-30 22:15:02,000000000840003267804613,In,0
2025-01-30 22:15:09,000000000840003267804613,Out,0
2025-01-30 22:15:09,000000000840003267804613,In,0
2025-01-30 22:15:23,000000000840003267804613,Out,0
2025-01-30 22:15:25,000000000840003267804613,In,0
2025-01-30 22:15:39,000000000840003267804613,Out,0
2025-01-30 22:15:44,000000000840003267804613,In,0
2025-01-30 22:15:48,000000000840003267804613,Out,0
2025-01-30 22:15:52,000000000840003267804613,In,0
2025-01-30 22:15:57,000000000840003267804613,Out,0
2025-01-30 22:16:01,000000000840003229291812,In,0
2025-01-30 22:16:05,000000000840003229291812,Out,0
2025-01-30 22:16:09,000000000840003229291812,In,0
2025-01-30 22:16:18,000000000840003229291812,Out,0
2025-01-30 22:17:45,000000000840003229291812,In,0
2025-01-30 22:17:51,000000000840003229291812,Out,0
2025-01-30 22:17:55,000000000840003229291812,In,0
2025-01-30 22:18:03,000000000840003229291812,Out,0
2025-01-30 22:18:56,000000000840003267804624,In,0
2025-01-30 22:19:04,000000000840003267804624,Out,0
2025-01-30 22:19:46,000000000840003267804596,In,0
2025-01-30 22:20:00,000000000840003267804596,Out,0
2025-01-30 22:20:00,000000000840003267804596,In,0
2025-01-30 22:20:06,000000000840003267804596,Out,0
2025-01-30 22:20:11,000000000840003267804596,In,0
2025-01-30 22:20:56,000000000840003267804596,Out,0
2025-01-30 22:21:04,000000000840003229291812,In,0
2025-01-30 22:21:09,000000000840003229291812,Out,0
2025-01-30 22:21:30,000000000840003229291812,In,0
2025-01-30 22:21:34,000000000840003229291812,Out,0
2025-01-30 22:21:34,000000000840003229291812,In,0
2025-01-30 22:21:41,000000000840003229291812,Out,0
2025-01-30 22:21:41,000000000840003229291812,In,0
2025-01-30 22:21:56,000000000840003229291812,Out,0
2025-01-30 22:21:59,000000000840003229291812,In,0
2025-01-30 22:22:14,000000000840003229291812,Out,0
2025-01-30 22:22:19,000000000840003229291812,In,0
2025-01-30 22:22:26,000000000840003229291812,Out,0
2025-01-30 22:22:41,000000000840003229291812,In,0
2025-01-30 22:22:56,000000000840003229291812,Out,0
2025-01-30 22:23:11,000000000840003229291812,In,0
2025-01-30 22:23:16,000000000840003229291812,Out,0
2025-01-30 22:23:40,000000000840003229291812,In,0
2025-01-30 22:23:45,000000000840003229291812,Out,0
2025-01-30 22:25:07,000000000840003229291812,Out,0
2025-01-30 22:28:43,000000000840003229291790,In,0
2025-01-30 22:28:53,000000000840003229291790,Out,0
2025-01-30 22:29:03,000000000840003229291790,In,0
2025-01-30 22:29:08,000000000840003229291790,Out,0
2025-01-30 22:29:17,000000000840003229291790,In,0
2025-01-30 22:29:39,000000000840003229291790,Out,0
2025-01-30 22:29:56,000000000840003229291790,In,0
2025-01-30 22:30:00,000000000840003229291790,Out,0
2025-01-30 22:30:20,000000000840003229291790,In,0
2025-01-30 22:30:53,000000000840003229291790,Out,0
2025-01-30 22:30:53,000000000840003229291790,In,0
2025-01-30 22:32:00,000000000840003229291790,Out,0
2025-01-30 22:32:00,000000000840003229291790,In,0
2025-01-30 22:32:04,000000000840003229291790,Out,0
2025-01-30 22:32:08,000000000840003229291790,In,0
2025-01-30 22:32:20,000000000840003229291790,Out,0
2025-01-30 22:32:31,000000000840003229291790,In,0
2025-01-30 22:32:59,000000000840003229291790,Out,0
2025-01-30 22:33:09,000000000840003229291790,In,0
2025-01-30 22:33:25,000000000840003229291790,Out,0
2025-01-30 22:34:25,000000000840003229291790,Out,0
2025-01-30 22:34:56,000000000840003267804590,In,0
2025-01-30 22:35:22,000000000840003267804590,Out,0
2025-01-30 22:35:25,000000000840003267804590,In,0
2025-01-30 22:35:31,000000000840003267804590,Out,0
2025-01-30 22:35:37,000000000840003267804590,In,0
2025-01-30 22:35:50,000000000840003267804590,Out,0
2025-01-30 22:35:58,000000000840003267804590,In,0
2025-01-30 22:36:22,000000000840003267804590,Out,0
2025-01-30 22:36:22,000000000840003267804590,In,0
2025-01-30 22:36:26,000000000840003267804590,Out,0
2025-01-30 22:36:40,000000000840003267804613,In,0
2025-01-30 22:36:46,000000000840003267804613,Out,0
2025-01-30 22:36:52,000000000840003267804613,In,0
2025-01-30 22:38:20,000000000840003267804613,Out,0
2025-01-30 22:38:22,000000000840003267804613,In,0
2025-01-30 22:38:40,000000000840003267804613,Out,0
2025-01-30 22:38:42,000000000840003267804606,In,0
2025-01-30 22:38:50,000000000840003267804606,Out,0
2025-01-30 22:39:50,000000000840003267804606,Out,0
2025-01-30 22:41:20,000000000840003267804613,In,0
2025-01-30 22:41:27,000000000840003267804613,Out,0
2025-01-30 22:41:29,000000000840003267804613,In,0
2025-01-30 22:41:44,000000000840003267804613,Out,0
2025-01-30 22:41:51,000000000840003267804613,In,0
2025-01-30 22:41:55,000000000840003267804613,Out,0
2025-01-30 22:42:00,000000000840003229291796,In,0
2025-01-30 22:43:09,000000000840003229291796,Out,0
2025-01-30 22:43:18,000000000840003229291812,In,0
2025-01-30 22:43:25,000000000840003229291812,Out,0
2025-01-30 22:43:25,000000000840003229291812,In,0
2025-01-30 22:43:31,000000000840003229291812,Out,0
2025-01-30 22:43:41,000000000840003229291812,In,0
2025-01-30 22:43:46,000000000840003229291812,Out,0
2025-01-30 22:43:54,000000000840003229291812,In,0
2025-01-30 22:44:15,000000000840003229291812,Out,0
2025-01-30 22:44:38,000000000840003229291812,In,0
2025-01-30 22:45:02,000000000840003229291812,Out,0
2025-01-30 22:46:02,000000000840003229291812,Out,0
2025-01-30 22:46:25,000000000840003229291812,In,0
2025-01-30 22:46:29,000000000840003229291812,Out,0
2025-01-30 22:47:29,000000000840003229291812,Out,0
2025-01-30 22:49:22,000000000840003229291784,In,0
2025-01-30 22:49:26,000000000840003229291784,Out,0
2025-01-30 22:49:29,000000000840003229291784,In,0
2025-01-30 22:49:35,000000000840003229291784,Out,0
2025-01-30 22:50:00,000000000840003229291794,In,0
2025-01-30 22:50:06,000000000840003229291794,Out,0
2025-01-30 22:50:12,000000000840003229291794,In,0
2025-01-30 22:50:16,000000000840003229291794,Out,0
2025-01-30 22:50:59,000000000840003267804611,In,0
2025-01-30 22:51:14,000000000840003267804611,Out,0
2025-01-30 22:51:16,000000000840003267804611,In,0
2025-01-30 22:51:34,000000000840003267804611,Out,0
2025-01-30 22:52:34,000000000840003267804611,Out,0
2025-01-30 22:56:43,000000000840003229291852,In,0
2025-01-30 22:56:48,000000000840003229291852,Out,0
2025-01-30 22:57:02,000000000840003267804613,In,0
2025-01-30 22:58:09,000000000840003267804613,Out,0
2025-01-30 22:58:50,000000000840003267804606,In,0
2025-01-30 22:58:59,000000000840003267804606,Out,0
2025-01-30 23:00:06,000000000840003267804606,Out,0
2025-01-30 23:01:06,000000000840003267804613,In,0
2025-01-30 23:01:12,000000000840003267804613,Out,0
2025-01-30 23:01:30,000000000840003207277878,In,0
2025-01-30 23:01:50,000000000840003207277878,Out,0
2025-01-30 23:01:54,000000000840003207277878,In,0
2025-01-30 23:02:09,000000000840003207277878,Out,0
2025-01-30 23:02:16,000000000840003207277878,In,0
2025-01-30 23:03:02,000000000840003207277878,Out,0
2025-01-30 23:03:09,000000000840003207277878,In,0
2025-01-30 23:03:20,000000000840003207277878,Out,0
2025-01-30 23:03:26,000000000840003209882138,In,0
2025-01-30 23:04:00,000000000840003209882138,Out,0
2025-01-30 23:04:04,000000000840003209882138,In,0
2025-01-30 23:04:27,000000000840003209882138,Out,0
2025-01-30 23:04:37,000000000840003209882138,In,0
2025-01-30 23:05:07,000000000840003209882138,Out,0
2025-01-30 23:05:09,000000000840003209882138,In,0
2025-01-30 23:05:18,000000000840003209882138,Out,0
2025-01-30 23:05:25,000000000840003209882123,In,0
2025-01-30 23:05:49,000000000840003209882123,Out,0
2025-01-30 23:05:51,000000000840003209882123,In,0
2025-01-30 23:06:00,000000000840003209882123,Out,0
2025-01-30 23:06:00,000000000840003209882123,In,0
2025-01-30 23:06:07,000000000840003209882123,Out,0
2025-01-30 23:06:20,000000000840003209882138,In,0
2025-01-30 23:06:40,000000000840003209882138,Out,0
2025-01-30 23:06:57,000000000840003209882123,In,0
2025-01-30 23:07:16,000000000840003209882123,Out,0
2025-01-30 23:07:24,000000000840003229291784,In,0
2025-01-30 23:07:41,000000000840003229291784,Out,0
2025-01-30 23:08:53,000000000840003229291784,Out,0
2025-01-30 23:10:30,000000000840003229291784,In,0
2025-01-30 23:10:37,000000000840003229291784,Out,0
2025-01-30 23:11:37,000000000840003229291784,Out,0
2025-01-30 23:12:24,000000000840003209882123,In,0
2025-01-30 23:12:53,000000000840003209882123,Out,0
2025-01-30 23:13:53,000000000840003209882123,Out,0
2025-01-30 23:20:08,000000000840003267804620,In,0
2025-01-30 23:20:36,000000000840003267804620,Out,0
2025-01-30 23:20:42,000000000840003267804620,In,0
2025-01-30 23:20:52,000000000840003267804620,Out,0
2025-01-30 23:21:09,000000000840003267804620,In,0
2025-01-30 23:21:28,000000000840003267804620,Out,0
2025-01-30 23:21:34,000000000840003209882113,In,0
2025-01-30 23:21:38,000000000840003209882113,Out,0
2025-01-30 23:21:41,000000000840003209882113,In,0
2025-01-30 23:21:50,000000000840003209882113,Out,0
2025-01-30 23:21:50,000000000840003209882113,In,0
2025-01-30 23:21:55,000000000840003209882113,Out,0
2025-01-30 23:22:11,000000000840003209882113,In,0
2025-01-30 23:22:16,000000000840003209882113,Out,0
2025-01-30 23:23:16,000000000840003209882113,Out,0
2025-01-30 23:27:23,000000000840003229291745,In,0
2025-01-30 23:27:34,000000000840003229291745,Out,0
2025-01-30 23:27:42,000000000840003229291745,In,0
2025-01-30 23:27:53,000000000840003229291745,Out,0
2025-01-30 23:28:21,000000000840003229291745,In,0
2025-01-30 23:28:33,000000000840003229291745,Out,0
2025-01-30 23:29:47,000000000840003267804592,In,0
2025-01-30 23:30:03,000000000840003267804592,Out,0
2025-01-30 23:30:06,000000000840003267804592,In,0
2025-01-30 23:30:22,000000000840003267804592,Out,0
2025-01-30 23:31:20,000000000840003267804592,In,0
2025-01-30 23:31:26,000000000840003267804592,Out,0
2025-01-30 23:31:55,000000000840003267804592,In,0
2025-01-30 23:31:59,000000000840003267804592,Out,0
2025-01-30 23:32:26,000000000840003267804612,In,0
2025-01-30 23:32:39,000000000840003267804612,Out,0
2025-01-30 23:33:00,000000000840003229291812,In,0
2025-01-30 23:33:07,000000000840003229291812,Out,0
2025-01-30 23:33:45,000000000840003267804612,In,0
2025-01-30 23:34:07,000000000840003267804612,Out,0
2025-01-30 23:36:01,000000000840003267804612,Out,0
2025-01-30 23:39:47,000000000840003229291770,In,0
2025-01-30 23:39:51,000000000840003229291770,Out,0
2025-01-30 23:39:53,000000000840003229291770,In,0
2025-01-30 23:39:57,000000000840003229291770,Out,0
2025-01-30 23:40:40,000000000840003229291770,In,0
2025-01-30 23:40:45,000000000840003229291770,Out,0
2025-01-30 23:41:03,000000000840003229291770,In,0
2025-01-30 23:41:09,000000000840003229291770,Out,0
2025-01-30 23:41:55,000000000840003229291770,In,0
2025-01-30 23:42:58,000000000840003229291770,Out,0
2025-01-30 23:43:04,000000000840003229291770,In,0
2025-01-30 23:43:13,000000000840003229291770,Out,0
2025-01-30 23:43:13,000000000840003229291770,In,0
2025-01-30 23:43:23,000000000840003229291770,Out,0
2025-01-30 23:43:29,000000000840003229291770,In,0
2025-01-30 23:44:08,000000000840003229291770,Out,0
2025-01-30 23:44:28,000000000840003229291770,In,0
2025-01-30 23:44:33,000000000840003229291770,Out,0
2025-01-30 23:44:35,000000000840003229291770,In,0
2025-01-30 23:45:21,000000000840003229291770,Out,0
2025-01-30 23:45:36,000000000840003229291770,In,0
2025-01-30 23:45:41,000000000840003229291770,Out,0
2025-01-30 23:45:52,000000000840003229291770,In,0
2025-01-30 23:45:56,000000000840003229291770,Out,0
2025-01-30 23:46:11,000000000840003229291770,In,0
2025-01-30 23:46:16,000000000840003229291770,Out,0
2025-01-30 23:46:43,000000000840003209882140,In,0
2025-01-30 23:47:26,000000000840003209882140,Out,0
2025-01-30 23:47:30,000000000840003209882140,In,0
2025-01-30 23:47:46,000000000840003209882140,Out,0
2025-01-30 23:47:54,000000000840003209882104,In,0
2025-01-30 23:48:09,000000000840003209882104,Out,0
2025-01-30 23:48:28,000000000840003209882104,In,0
2025-01-30 23:48:40,000000000840003209882104,Out,0
2025-01-30 23:49:04,000000000840003209882104,In,0
2025-01-30 23:49:11,000000000840003209882104,Out,0
2025-01-30 23:50:11,000000000840003209882104,Out,0
2025-01-30 23:52:55,000000000840003220323494,In,0
2025-01-30 23:53:31,000000000840003220323494,Out,0
2025-01-30 23:54:31,000000000840003220323494,Out,0
2025-01-30 23:56:28,000000000840003267804606,In,0
2025-01-30 23:56:34,000000000840003267804606,Out,0
2025-01-30 23:56:48,000000000840003229291790,In,0
2025-01-30 23:57:27,000000000840003229291790,Out,0
2025-01-30 23:57:44,000000000840003229291790,In,0
2025-01-30 23:57:49,000000000840003229291790,Out,0
2025-01-30 23:58:20,000000000840003207277855,In,0
2025-01-30 23:59:09,000000000840003207277855,Out,0
2025-01-30 23:59:11,000000000840003207277855,In,0
2025-01-30 23:59:27,000000000840003207277855,Out,0
2025-01-30 23:59:40,000000000840003207277855,In,0
2025-01-31 00:00:00,000000000840003207277855,Out,0
2025-01-31 00:00:02,000000000840003207277855,In,0
2025-01-31 00:00:07,000000000840003207277855,Out,0
2025-01-31 00:00:17,000000000840003207277855,In,0
2025-01-31 00:00:23,000000000840003207277855,Out,0
2025-01-31 00:00:25,000000000840003207277855,In,0
2025-01-31 00:00:30,000000000840003207277855,Out,0
2025-01-31 00:00:36,000000000840003207277855,In,0
2025-01-31 00:00:59,000000000840003207277855,Out,0
2025-01-31 00:01:02,000000000840003207277855,In,0
