ScanTime,CowTag,InOrOut,Tray(IfApplicable)
2025-01-30 16:54:50,000000000840003209882141,Out,0
2025-01-30 16:55:04,000000000840003209882141,In,0
2025-01-30 16:55:49,000000000840003209882141,Out,0
2025-01-30 16:55:59,000000000840003209882141,In,0
2025-01-30 16:56:03,000000000840003209882141,Out,0
2025-01-30 16:56:07,000000000840003209882141,In,0
2025-01-30 16:56:11,000000000840003209882141,Out,0
2025-01-30 16:56:19,000000000840003209882141,In,0
2025-01-30 16:57:25,000000000840003209882141,Out,0
2025-01-30 16:57:30,000000000840003209882141,In,0
2025-01-30 16:58:51,000000000840003209882141,Out,0
2025-01-30 16:58:56,000000000840003209882141,In,0
2025-01-30 16:59:27,000000000840003209882141,Out,0
2025-01-30 16:59:37,000000000840003209882141,Out,0
2025-01-30 17:00:16,000000000840003229291790,In,0
2025-01-30 17:00:25,000000000840003229291790,Out,0
2025-01-30 17:00:25,000000000840003229291790,In,0
2025-01-30 17:00:37,000000000840003229291790,Out,0
2025-01-30 17:00:44,000000000840003229291790,In,0
2025-01-30 17:00:53,000000000840003229291790,Out,0
2025-01-30 17:01:02,000000000840003229291790,In,0
2025-01-30 17:01:06,000000000840003229291790,Out,0
2025-01-30 17:01:08,000000000840003229291790,In,0
2025-01-30 17:01:42,000000000840003229291790,Out,0
2025-01-30 17:01:52,000000000840003229291790,Out,0
2025-01-30 17:02:18,000000000840003229291790,In,0
2025-01-30 17:02:26,000000000840003229291790,Out,0
2025-01-30 17:02:26,000000000840003229291790,In,0
2025-01-30 17:02:42,000000000840003229291790,Out,0
2025-01-30 17:02:52,000000000840003229291790,Out,0
2025-01-30 17:04:26,000000000840003229291794,In,0
2025-01-30 17:04:33,000000000840003229291794,Out,0
2025-01-30 17:04:43,000000000840003229291794,Out,0
2025-01-30 17:06:45,000000000840003229291796,In,0
2025-01-30 17:06:55,000000000840003229291796,Out,0
2025-01-30 17:07:05,000000000840003229291796,Out,0
2025-01-30 17:07:53,000000000840003207277855,In,0
2025-01-30 17:07:59,000000000840003207277855,Out,0
2025-01-30 17:08:09,000000000840003207277855,Out,0
2025-01-30 17:10:09,000000000840003229291812,In,0
2025-01-30 17:10:14,000000000840003229291812,Out,0
2025-01-30 17:10:24,000000000840003229291812,Out,0
2025-01-30 17:11:10,000000000840003229291812,In,0
2025-01-30 17:11:15,000000000840003229291812,Out,0
2025-01-30 17:11:25,000000000840003229291812,Out,0
2025-01-30 17:11:31,000000000840003229291812,In,0
2025-01-30 17:11:50,000000000840003229291812,Out,0
2025-01-30 17:11:58,000000000840003229291812,In,0
2025-01-30 17:12:27,000000000840003229291812,Out,0
2025-01-30 17:12:33,000000000840003229291812,In,0
2025-01-30 17:14:03,000000000840003229291812,Out,0
2025-01-30 17:14:11,000000000840003229291812,In,0
2025-01-30 17:14:31,000000000840003229291812,Out,0
2025-01-30 17:14:31,000000000840003229291812,In,0
2025-01-30 17:14:36,000000000840003229291812,Out,0
2025-01-30 17:14:39,000000000840003229291812,In,0
2025-01-30 17:14:57,000000000840003229291812,Out,0
2025-01-30 17:14:57,000000000840003229291812,In,0
2025-01-30 17:15:12,000000000840003229291812,Out,0
2025-01-30 17:15:15,000000000840003229291812,In,0
2025-01-30 17:15:48,000000000840003229291812,Out,0
2025-01-30 17:16:05,000000000840003229291812,Out,0
2025-01-30 17:16:13,000000000840003229291790,In,0
2025-01-30 17:16:40,000000000840003229291790,Out,0
2025-01-30 17:16:50,000000000840003229291790,Out,0
2025-01-30 17:19:47,000000000840003229291812,In,0
2025-01-30 17:19:51,000000000840003229291812,Out,0
2025-01-30 17:20:01,000000000840003229291812,Out,0
2025-01-30 17:20:11,000000000840003229291812,In,0
2025-01-30 17:20:15,000000000840003229291812,Out,0
2025-01-30 17:20:25,000000000840003229291812,Out,0
2025-01-30 17:30:04,000000000840003209882123,In,0
2025-01-30 17:30:33,000000000840003209882123,Out,0
2025-01-30 17:30:43,000000000840003209882123,Out,0
2025-01-30 17:31:13,000000000840003209882123,In,0
2025-01-30 17:31:24,000000000840003209882123,Out,0
2025-01-30 17:31:34,000000000840003209882123,Out,0
2025-01-30 17:41:40,000000000840003267804622,In,0
2025-01-30 17:46:50,000000000840003267804622,Out,0
2025-01-30 17:47:00,000000000840003267804622,Out,0
2025-01-30 17:47:12,000000000840003267804622,In,0
2025-01-30 17:47:16,000000000840003267804622,Out,0
2025-01-30 17:47:21,000000000840003267804622,In,0
2025-01-30 17:47:50,000000000840003267804622,Out,0
2025-01-30 17:48:00,000000000840003267804622,Out,0
2025-01-30 17:48:06,000000000840003267804622,In,0
2025-01-30 17:48:11,000000000840003267804622,Out,0
2025-01-30 17:48:21,000000000840003267804622,Out,0
2025-01-30 17:48:26,000000000840003267804622,In,0
2025-01-30 17:48:40,000000000840003267804622,Out,0
2025-01-30 17:48:45,000000000840003267804622,In,0
2025-01-30 17:48:51,000000000840003267804622,Out,0
2025-01-30 17:48:51,000000000840003267804622,In,0
2025-01-30 17:48:56,000000000840003267804622,Out,0
2025-01-30 17:49:10,000000000840003267804622,In,0
2025-01-30 17:49:14,000000000840003267804622,Out,0
2025-01-30 17:49:23,000000000840003267804622,In,0
2025-01-30 17:49:30,000000000840003267804622,Out,0
2025-01-30 17:49:36,000000000840003267804622,In,0
2025-01-30 17:49:48,000000000840003267804622,Out,0
2025-01-30 17:49:58,000000000840003267804622,Out,0
2025-01-30 17:50:26,000000000840003267804622,In,0
2025-01-30 17:50:32,000000000840003267804622,Out,0
2025-01-30 17:50:42,000000000840003267804622,Out,0
2025-01-30 17:50:56,000000000840003267804622,In,0
2025-01-30 17:51:00,000000000840003267804622,Out,0
2025-01-30 17:51:00,000000000840003267804622,In,0
2025-01-30 17:51:12,000000000840003267804622,Out,0
2025-01-30 17:51:22,000000000840003267804622,Out,0
2025-01-30 18:03:34,000000000840003267804599,In,0
2025-01-30 18:03:50,000000000840003267804599,Out,0
2025-01-30 18:04:00,000000000840003267804599,Out,0
2025-01-30 18:04:24,000000000840003267804599,In,0
2025-01-30 18:04:29,000000000840003267804599,Out,0
2025-01-30 18:04:31,000000000840003267804599,In,0
2025-01-30 18:04:40,000000000840003267804599,Out,0
2025-01-30 18:04:40,000000000840003267804599,In,0
2025-01-30 18:05:07,000000000840003267804599,Out,0
2025-01-30 18:05:17,000000000840003267804599,Out,0
2025-01-30 18:05:28,000000000840003267804599,In,0
2025-01-30 18:05:35,000000000840003267804599,Out,0
2025-01-30 18:05:49,000000000840003267804599,Out,0
2025-01-30 18:06:19,000000000840003229291790,In,0
2025-01-30 18:06:42,000000000840003229291790,Out,0
2025-01-30 18:06:52,000000000840003229291790,Out,0
2025-01-30 18:06:55,000000000178176104931351,In,0
2025-01-30 18:07:05,000000000178176104931351,Out,0
2025-01-30 18:07:15,000000000178176104931351,Out,0
2025-01-30 18:08:31,000000000840003229291774,In,0
2025-01-30 18:08:54,000000000840003229291774,Out,0
2025-01-30 18:09:04,000000000840003229291774,Out,0
2025-01-30 18:09:27,000000000840003229291774,In,0
2025-01-30 18:09:52,000000000840003229291774,Out,0
2025-01-30 18:10:02,000000000840003229291774,Out,0
2025-01-30 18:10:10,000000000840003229291774,In,0
2025-01-30 18:10:16,000000000840003229291774,Out,0
2025-01-30 18:10:26,000000000840003229291774,Out,0
2025-01-30 18:10:31,000000000840003229291774,In,0
2025-01-30 18:10:44,000000000840003229291774,Out,0
2025-01-30 18:10:54,000000000840003229291774,Out,0
2025-01-30 18:11:14,000000000840003267804593,In,0
2025-01-30 18:11:19,000000000840003267804593,Out,0
2025-01-30 18:11:26,000000000840003267804593,In,0
2025-01-30 18:11:30,000000000840003267804593,Out,0
2025-01-30 18:11:40,000000000840003267804593,Out,0
2025-01-30 18:13:15,000000000840003267804593,In,0
2025-01-30 18:13:19,000000000840003267804593,Out,0
2025-01-30 18:13:25,000000000840003267804593,In,0
2025-01-30 18:13:33,000000000840003267804593,Out,0
2025-01-30 18:13:43,000000000840003267804593,Out,0
2025-01-30 18:23:24,000000000840003220323492,In,0
2025-01-30 18:23:44,000000000840003220323492,Out,0
2025-01-30 18:23:52,000000000840003220323492,In,0
2025-01-30 18:24:59,000000000840003220323492,Out,0
2025-01-30 18:24:59,000000000840003220323492,In,0
2025-01-30 18:27:14,000000000840003220323492,Out,0
2025-01-30 18:27:24,000000000840003220323492,Out,0
2025-01-30 19:17:26,000000000840003229291862,In,0
2025-01-30 19:17:30,000000000840003229291862,Out,0
2025-01-30 19:17:38,000000000840003229291862,In,0
2025-01-30 19:17:58,000000000840003229291862,Out,0
2025-01-30 19:18:08,000000000840003229291862,Out,0
2025-01-30 19:29:32,000000000840003267804597,In,0
2025-01-30 19:30:47,000000000840003267804597,Out,0
2025-01-30 19:30:47,000000000840003267804597,In,0
2025-01-30 19:32:13,000000000840003267804597,Out,0
2025-01-30 19:32:13,000000000840003267804597,In,0
2025-01-30 19:32:22,000000000840003267804597,Out,0
2025-01-30 19:32:24,000000000840003267804597,In,0
2025-01-30 19:33:20,000000000840003267804597,Out,0
2025-01-30 19:33:25,000000000840003229291796,In,0
2025-01-30 19:33:29,000000000840003229291796,Out,0
2025-01-30 19:33:31,000000000840003229291796,In,0
2025-01-30 19:34:05,000000000840003229291796,Out,0
2025-01-30 19:34:26,000000000840003229291796,Out,0
2025-01-30 19:35:03,000000000840003229291812,In,0
2025-01-30 19:35:08,000000000840003229291812,Out,0
2025-01-30 19:35:13,000000000840003229291812,In,0
2025-01-30 19:35:39,000000000840003229291812,Out,0
2025-01-30 19:35:44,000000000840003229291812,In,0
2025-01-30 19:35:56,000000000840003229291812,Out,0
2025-01-30 19:36:06,000000000840003229291812,Out,0
2025-01-30 19:36:42,000000000840003209882139,In,0
2025-01-30 19:36:48,000000000840003209882139,Out,0
2025-01-30 19:36:50,000000000840003209882139,In,0
2025-01-30 19:37:06,000000000840003209882139,Out,0
2025-01-30 19:37:16,000000000840003209882139,Out,0
2025-01-30 19:40:18,000000000840003267804602,In,0
2025-01-30 19:40:22,000000000840003267804602,Out,0
2025-01-30 19:40:24,000000000840003267804602,In,0
2025-01-30 19:41:49,000000000840003267804602,Out,0
2025-01-30 19:41:49,000000000840003267804602,In,0
2025-01-30 19:42:32,000000000840003267804602,Out,0
2025-01-30 19:42:42,000000000840003267804602,Out,0
2025-01-30 19:42:53,000000000840003267804602,In,0
2025-01-30 19:43:08,000000000840003267804602,Out,0
2025-01-30 19:43:15,000000000840003267804605,In,0
2025-01-30 19:43:19,000000000840003267804605,Out,0
2025-01-30 19:43:19,000000000840003267804605,In,0
2025-01-30 19:43:23,000000000840003267804605,Out,0
2025-01-30 19:43:33,000000000840003267804605,Out,0
2025-01-30 19:43:35,000000000840003267804605,In,0
2025-01-30 19:43:39,000000000840003267804605,Out,0
2025-01-30 19:43:44,000000000840003267804605,In,0
2025-01-30 19:43:53,000000000840003267804605,Out,0
2025-01-30 19:44:03,000000000840003267804605,Out,0
2025-01-30 19:44:15,000000000840003229291862,In,0
2025-01-30 19:44:19,000000000840003229291862,Out,0
2025-01-30 19:44:19,000000000840003229291862,In,0
2025-01-30 19:44:27,000000000840003229291862,Out,0
2025-01-30 19:44:37,000000000840003229291862,Out,0
2025-01-30 19:45:29,000000000840003229291852,In,0
2025-01-30 19:45:35,000000000840003229291852,Out,0
2025-01-30 19:45:49,000000000840003229291852,Out,0
2025-01-30 19:50:11,000000000840003267804590,In,0
2025-01-30 19:50:43,000000000840003267804590,Out,0
2025-01-30 19:50:53,000000000840003267804590,Out,0
2025-01-30 20:02:27,000000000840003267804607,In,0
2025-01-30 20:02:52,000000000840003267804607,Out,0
2025-01-30 20:02:54,000000000840003267804607,In,0
2025-01-30 20:03:39,000000000840003267804607,Out,0
2025-01-30 20:03:49,000000000840003267804607,Out,0
2025-01-30 20:03:49,000000000840003229291812,In,0
2025-01-30 20:03:50,000000000840003229291812,In,0
2025-01-30 20:03:58,000000000840003229291812,Out,0
2025-01-30 20:04:01,000000000840003229291812,In,0
2025-01-30 20:04:41,000000000840003229291812,Out,0
2025-01-30 20:04:51,000000000840003229291812,Out,0
2025-01-30 20:04:54,000000000840003229291812,In,0
2025-01-30 20:05:04,000000000840003229291812,Out,0
2025-01-30 20:05:14,000000000840003229291812,Out,0
2025-01-30 20:08:59,000000000840003267804596,In,0
2025-01-30 20:09:11,000000000840003267804596,Out,0
2025-01-30 20:09:13,000000000840003267804596,In,0
2025-01-30 20:10:04,000000000840003267804596,Out,0
2025-01-30 20:10:14,000000000840003267804596,Out,0
2025-01-30 20:10:14,000000000840003267804596,In,0
2025-01-30 20:10:15,000000000840003267804596,In,0
2025-01-30 20:10:41,000000000840003267804596,Out,0
2025-01-30 20:10:51,000000000840003267804596,Out,0
2025-01-30 20:12:39,000000000840003267804616,In,0
2025-01-30 20:12:43,000000000840003267804616,Out,0
2025-01-30 20:12:47,000000000840003267804616,In,0
2025-01-30 20:13:21,000000000840003267804616,Out,0
2025-01-30 20:13:26,000000000840003209882138,In,0
2025-01-30 20:13:49,000000000840003209882138,Out,0
2025-01-30 20:13:59,000000000840003209882138,Out,0
2025-01-30 20:14:04,000000000840003209882104,In,0
2025-01-30 20:14:22,000000000840003209882104,Out,0
2025-01-30 20:14:32,000000000840003209882104,Out,0
2025-01-30 20:14:33,000000000840003229291862,In,0
2025-01-30 20:14:37,000000000840003229291862,Out,0
2025-01-30 20:14:47,000000000840003229291862,Out,0
2025-01-30 20:14:51,000000000840003229291862,In,0
2025-01-30 20:14:55,000000000840003229291862,Out,0
2025-01-30 20:15:05,000000000840003229291862,Out,0
2025-01-30 20:15:05,000000000840003209882123,In,0
2025-01-30 20:15:06,000000000840003209882123,In,0
2025-01-30 20:15:12,000000000840003209882123,Out,0
2025-01-30 20:15:18,000000000840003209882123,In,0
2025-01-30 20:16:05,000000000840003209882123,Out,0
2025-01-30 20:16:05,000000000840003209882123,In,0
2025-01-30 20:20:36,000000000840003209882123,Out,0
2025-01-30 20:20:46,000000000840003209882123,Out,0
2025-01-30 20:20:47,000000000840003209882154,In,0
2025-01-30 20:21:00,000000000840003209882154,Out,0
2025-01-30 20:21:10,000000000840003209882154,Out,0
2025-01-30 20:23:25,000000000840003267804620,In,0
2025-01-30 20:23:33,000000000840003267804620,Out,0
2025-01-30 20:23:35,000000000840003267804620,In,0
2025-01-30 20:23:39,000000000840003267804620,Out,0
2025-01-30 20:23:49,000000000840003267804620,Out,0
2025-01-30 20:23:49,000000000840003267804620,In,0
2025-01-30 20:24:00,000000000840003267804620,Out,0
2025-01-30 20:24:01,000000000840003267804620,In,0
2025-01-30 20:24:06,000000000840003267804620,Out,0
2025-01-30 20:24:16,000000000840003267804620,Out,0
2025-01-30 20:27:54,000000000840003267804600,In,0
2025-01-30 20:27:59,000000000840003267804600,Out,0
2025-01-30 20:28:09,000000000840003267804600,Out,0
2025-01-30 20:28:23,000000000840003267804600,In,0
2025-01-30 20:28:27,000000000840003267804600,Out,0
2025-01-30 20:28:37,000000000840003267804600,Out,0
2025-01-30 20:28:37,000000000840003267804600,In,0
2025-01-30 20:28:48,000000000840003267804600,Out,0
2025-01-30 20:29:02,000000000840003229291784,In,0
2025-01-30 20:29:08,000000000840003229291784,Out,0
2025-01-30 20:29:10,000000000840003229291784,In,0
2025-01-30 20:29:14,000000000840003229291784,Out,0
2025-01-30 20:29:24,000000000840003229291784,Out,0
2025-01-30 20:29:33,000000000840003209882113,In,0
2025-01-30 20:29:47,000000000840003209882113,Out,0
2025-01-30 20:29:47,000000000840003209882113,In,0
2025-01-30 20:32:45,000000000840003209882113,Out,0
2025-01-30 20:32:52,000000000840003209882113,In,0
2025-01-30 20:34:26,000000000840003209882113,Out,0
2025-01-30 20:34:36,000000000840003209882113,Out,0
2025-01-30 20:35:03,000000000840003267804602,In,0
2025-01-30 20:35:08,000000000840003267804602,Out,0
2025-01-30 20:35:18,000000000840003267804602,Out,0
2025-01-30 20:35:18,000000000840003267804602,In,0
2025-01-30 20:35:19,000000000840003267804602,In,0
2025-01-30 20:35:24,000000000840003267804602,Out,0
2025-01-30 20:35:24,000000000840003267804602,In,0
2025-01-30 20:35:28,000000000840003267804602,Out,0
2025-01-30 20:35:38,000000000840003267804602,Out,0
2025-01-30 20:36:00,000000000840003267804602,In,0
2025-01-30 20:36:05,000000000840003267804602,Out,0
2025-01-30 20:36:05,000000000840003267804602,In,0
2025-01-30 20:36:33,000000000840003267804602,Out,0
2025-01-30 20:36:37,000000000840003267804602,In,0
2025-01-30 20:38:09,000000000840003267804602,Out,0
2025-01-30 20:38:11,000000000840003267804602,In,0
2025-01-30 20:39:17,000000000840003267804602,Out,0
2025-01-30 20:39:34,000000000840003267804602,In,0
2025-01-30 20:39:49,000000000840003267804602,Out,0
2025-01-30 20:39:53,000000000840003267804602,In,0
2025-01-30 20:39:57,000000000840003267804602,Out,0
2025-01-30 20:40:07,000000000840003267804602,Out,0
2025-01-30 20:40:08,000000000840003267804602,In,0
2025-01-30 20:40:13,000000000840003267804602,Out,0
2025-01-30 20:40:23,000000000840003267804602,Out,0
2025-01-30 20:40:35,000000000840003267804599,In,0
2025-01-30 20:40:47,000000000840003267804599,Out,0
2025-01-30 20:40:57,000000000840003267804599,Out,0
2025-01-30 20:42:25,000000000840003267804611,In,0
2025-01-30 20:44:01,000000000840003267804611,Out,0
2025-01-30 20:44:03,000000000840003229291802,In,0
2025-01-30 20:44:11,000000000840003229291802,Out,0
2025-01-30 20:44:11,000000000840003229291802,In,0
2025-01-30 20:44:33,000000000840003229291802,Out,0
2025-01-30 20:44:33,000000000840003229291802,In,0
2025-01-30 20:44:46,000000000840003229291802,Out,0
2025-01-30 20:44:56,000000000840003229291802,Out,0
2025-01-30 20:45:58,000000000840003229291802,In,0
2025-01-30 20:46:02,000000000840003229291802,Out,0
2025-01-30 20:46:12,000000000840003229291802,Out,0
2025-01-30 20:46:30,000000000840003229291802,In,0
2025-01-30 20:46:38,000000000840003229291802,Out,0
2025-01-30 20:47:00,000000000840003209882141,In,0
2025-01-30 20:47:22,000000000840003209882141,Out,0
2025-01-30 20:47:30,000000000840003209882141,In,0
2025-01-30 20:47:43,000000000840003209882141,Out,0
2025-01-30 20:47:53,000000000840003209882141,Out,0
2025-01-30 20:54:26,000000000840003229291802,In,0
2025-01-30 20:54:31,000000000840003229291802,Out,0
2025-01-30 20:54:41,000000000840003229291802,Out,0
2025-01-30 20:55:11,000000000840003209882141,In,0
2025-01-30 20:55:25,000000000840003209882141,Out,0
2025-01-30 20:55:35,000000000840003209882141,Out,0
2025-01-30 20:56:19,000000000840003267804602,In,0
2025-01-30 20:56:30,000000000840003267804602,Out,0
2025-01-30 20:56:35,000000000840003267804602,In,0
2025-01-30 20:56:40,000000000840003267804602,Out,0
2025-01-30 20:56:50,000000000840003267804602,Out,0
2025-01-30 20:58:43,000000000840003267804624,In,0
2025-01-30 20:58:47,000000000840003267804624,Out,0
2025-01-30 20:58:51,000000000840003267804624,In,0
2025-01-30 20:59:23,000000000840003267804624,Out,0
2025-01-30 20:59:30,000000000840003267804624,In,0
2025-01-30 20:59:36,000000000840003267804624,Out,0
2025-01-30 20:59:46,000000000840003267804624,In,0
2025-01-30 20:59:52,000000000840003267804624,Out,0
2025-01-30 20:59:57,000000000840003267804624,In,0
2025-01-30 21:00:24,000000000840003267804624,Out,0
2025-01-30 21:00:33,000000000840003267804624,In,0
2025-01-30 21:00:55,000000000840003267804624,Out,0
2025-01-30 21:00:55,000000000840003267804624,In,0
2025-01-30 21:00:59,000000000840003267804624,Out,0
2025-01-30 21:01:09,000000000840003267804624,Out,0
2025-01-30 21:01:13,000000000840003267804624,In,0
2025-01-30 21:01:30,000000000840003267804624,Out,0
2025-01-30 21:01:38,000000000840003267804624,In,0
2025-01-30 21:01:49,000000000840003267804624,Out,0
2025-01-30 21:01:59,000000000840003267804624,Out,0
2025-01-30 21:01:59,000000000840003267804624,In,0
2025-01-30 21:02:00,000000000840003267804624,In,0
2025-01-30 21:02:31,000000000840003267804624,Out,0
2025-01-30 21:02:41,000000000840003267804624,Out,0
2025-01-30 21:03:07,000000000840003267804624,In,0
2025-01-30 21:03:12,000000000840003267804624,Out,0
2025-01-30 21:03:12,000000000840003267804624,In,0
2025-01-30 21:03:21,000000000840003267804624,Out,0
2025-01-30 21:03:31,000000000840003267804624,In,0
2025-01-30 21:03:44,000000000840003267804624,Out,0
2025-01-30 21:03:49,000000000840003267804624,In,0
2025-01-30 21:03:54,000000000840003267804624,Out,0
2025-01-30 21:03:58,000000000840003267804624,In,0
2025-01-30 21:04:07,000000000840003267804624,Out,0
2025-01-30 21:04:09,000000000840003267804624,In,0
2025-01-30 21:04:13,000000000840003267804624,Out,0
2025-01-30 21:04:23,000000000840003267804624,Out,0
2025-01-30 21:04:53,000000000840003209882139,In,0
2025-01-30 21:05:01,000000000840003209882139,Out,0
2025-01-30 21:05:11,000000000840003209882139,Out,0
2025-01-30 21:06:39,000000000840003267804624,In,0
2025-01-30 21:06:51,000000000840003267804624,Out,0
2025-01-30 21:07:01,000000000840003267804624,Out,0
2025-01-30 21:07:10,000000000840003267804624,In,0
2025-01-30 21:07:21,000000000840003267804624,Out,0
2025-01-30 21:07:31,000000000840003267804624,Out,0
2025-01-30 21:08:07,000000000840003267804624,In,0
2025-01-30 21:08:12,000000000840003267804624,Out,0
2025-01-30 21:08:22,000000000840003267804624,Out,0
2025-01-30 21:08:48,000000000840003229291745,In,0
2025-01-30 21:08:54,000000000840003229291745,Out,0
2025-01-30 21:08:54,000000000840003229291745,In,0
2025-01-30 21:09:33,000000000840003229291745,Out,0
2025-01-30 21:09:37,000000000840003209882113,In,0
2025-01-30 21:09:51,000000000840003209882113,Out,0
2025-01-30 21:09:54,000000000840003209882113,In,0
2025-01-30 21:10:01,000000000840003209882113,Out,0
2025-01-30 21:10:11,000000000840003209882113,Out,0
2025-01-30 21:10:14,000000000840003209882113,In,0
2025-01-30 21:10:33,000000000840003209882113,Out,0
2025-01-30 21:10:39,000000000840003209882113,In,0
2025-01-30 21:10:51,000000000840003209882113,Out,0
2025-01-30 21:10:56,000000000840003209882113,In,0
2025-01-30 21:11:02,000000000840003209882113,Out,0
2025-01-30 21:11:11,000000000840003209882113,In,0
2025-01-30 21:11:24,000000000840003209882113,Out,0
2025-01-30 21:11:34,000000000840003209882113,Out,0
2025-01-30 21:11:41,000000000690163220029461,In,0
2025-01-30 21:11:50,000000000840003209882113,In,0
2025-01-30 21:11:52,000000000690163220029461,Out,0
2025-01-30 21:11:55,000000000840003209882113,Out,0
2025-01-30 21:12:05,000000000840003209882113,Out,0
2025-01-30 21:15:27,000000000840003209882140,In,0
2025-01-30 21:15:37,000000000840003209882140,Out,0
2025-01-30 21:15:47,000000000840003209882140,Out,0
2025-01-30 21:16:31,000000000840003207277855,In,0
2025-01-30 21:16:44,000000000840003207277855,Out,0
2025-01-30 21:16:44,000000000840003207277855,In,0
2025-01-30 21:16:52,000000000840003207277855,Out,0
2025-01-30 21:16:57,000000000840003207277855,In,0
2025-01-30 21:17:08,000000000840003207277855,Out,0
2025-01-30 21:17:18,000000000840003207277855,Out,0
2025-01-30 21:20:37,000000000840003267804590,In,0
2025-01-30 21:20:46,000000000840003267804590,Out,0
2025-01-30 21:20:56,000000000840003267804590,Out,0
2025-01-30 21:22:03,000000000840003209882104,In,0
2025-01-30 21:22:10,000000000840003209882104,Out,0
2025-01-30 21:22:20,000000000840003209882104,Out,0
2025-01-30 21:24:33,000000000840003267804611,In,0
2025-01-30 21:24:53,000000000840003267804611,Out,0
2025-01-30 21:25:03,000000000840003267804611,Out,0
2025-01-30 21:27:14,000000000840003209882139,In,0
2025-01-30 21:27:24,000000000840003209882139,Out,0
2025-01-30 21:27:34,000000000840003209882139,Out,0
2025-01-30 21:29:34,000000000840003267804597,In,0
2025-01-30 21:29:41,000000000840003267804597,Out,0
2025-01-30 21:29:43,000000000840003267804597,In,0
2025-01-30 21:30:20,000000000840003267804597,Out,0
2025-01-30 21:30:30,000000000840003267804597,Out,0
2025-01-30 21:30:38,000000000840003267804597,In,0
2025-01-30 21:31:05,000000000840003267804597,Out,0
2025-01-30 21:31:08,000000000840003267804597,In,0
2025-01-30 21:31:21,000000000840003267804597,Out,0
2025-01-30 21:31:27,000000000840003220323494,In,0
2025-01-30 21:31:31,000000000840003220323494,Out,0
2025-01-30 21:31:41,000000000840003220323494,Out,0
2025-01-30 21:32:00,000000000840003220323494,In,0
2025-01-30 21:32:04,000000000840003220323494,Out,0
2025-01-30 21:32:08,000000000840003220323494,In,0
2025-01-30 21:32:12,000000000840003220323494,Out,0
2025-01-30 21:32:24,000000000840003220323494,Out,0
2025-01-30 21:32:25,000000000840003220323494,In,0
2025-01-30 21:32:31,000000000840003220323494,Out,0
2025-01-30 21:32:34,000000000840003220323494,In,0
2025-01-30 21:32:44,000000000840003220323494,Out,0
2025-01-30 21:32:52,000000000840003220323494,In,0
2025-01-30 21:33:00,000000000840003220323494,Out,0
2025-01-30 21:33:00,000000000840003220323494,In,0
2025-01-30 21:33:04,000000000840003220323494,Out,0
2025-01-30 21:33:14,000000000840003220323494,Out,0
2025-01-30 21:34:21,000000000840003220323494,In,0
2025-01-30 21:34:26,000000000840003220323494,Out,0
2025-01-30 21:34:36,000000000840003220323494,Out,0
2025-01-30 21:39:39,000000000840003267804607,In,0
2025-01-30 21:39:59,000000000840003267804607,Out,0
2025-01-30 21:40:02,000000000840003267804607,In,0
2025-01-30 21:42:17,000000000840003267804607,Out,0
2025-01-30 21:42:20,000000000840003267804607,In,0
2025-01-30 21:42:26,000000000840003267804607,Out,0
2025-01-30 21:42:28,000000000840003229291862,In,0
2025-01-30 21:42:47,000000000840003229291862,Out,0
2025-01-30 21:42:57,000000000840003229291862,Out,0
2025-01-30 21:43:59,000000000840003267804624,In,0
2025-01-30 21:44:05,000000000840003267804624,Out,0
2025-01-30 21:44:15,000000000840003267804624,Out,0
2025-01-30 21:45:24,000000000840003267804624,In,0
2025-01-30 21:45:29,000000000840003267804624,Out,0
2025-01-30 21:45:34,000000000840003267804624,In,0
2025-01-30 21:45:40,000000000840003267804624,Out,0
2025-01-30 21:45:56,000000000840003267804624,In,0
2025-01-30 21:46:00,000000000840003267804624,Out,0
2025-01-30 21:46:10,000000000840003267804624,Out,0
2025-01-30 21:56:42,000000000840003229291774,In,0
2025-01-30 21:57:19,000000000840003229291774,Out,0
2025-01-30 21:57:19,000000000840003229291774,In,0
2025-01-30 21:58:01,000000000840003229291774,Out,0
2025-01-30 21:58:11,000000000840003229291774,Out,0
2025-01-30 21:58:19,000000000840003229291812,In,0
2025-01-30 21:58:27,000000000840003229291812,Out,0
2025-01-30 21:58:30,000000000840003229291812,In,0
2025-01-30 21:58:43,000000000840003229291812,Out,0
2025-01-30 21:58:51,000000000840003229291812,In,0
2025-01-30 21:59:01,000000000840003229291812,Out,0
2025-01-30 21:59:11,000000000840003229291812,Out,0
2025-01-30 21:59:18,000000000840003229291812,In,0
2025-01-30 21:59:27,000000000840003229291812,Out,0
2025-01-30 21:59:37,000000000840003229291812,Out,0
2025-01-30 22:00:00,000000000840003229291812,In,0
2025-01-30 22:00:05,000000000840003229291812,Out,0
2025-01-30 22:00:15,000000000840003229291812,Out,0
2025-01-30 22:00:32,000000000840003229291812,In,0
2025-01-30 22:00:36,000000000840003229291812,Out,0
2025-01-30 22:00:46,000000000840003229291812,In,0
2025-01-30 22:00:50,000000000840003229291812,Out,0
2025-01-30 22:01:00,000000000840003229291812,Out,0
2025-01-30 22:06:34,000000000840003229291707,In,0
2025-01-30 22:06:44,000000000840003229291707,Out,0
2025-01-30 22:06:53,000000000840003229291707,In,0
2025-01-30 22:06:57,000000000840003229291707,Out,0
2025-01-30 22:07:07,000000000840003229291707,Out,0
